ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
77371,San Jacinto County,TX,48407,H1
77359,San Jacinto County,TX,48407,H1
77378,San Jacinto County,TX,48407,H1
78370,San Patricio County,TX,48409,H1
78389,San Patricio County,TX,48409,H1
78352,San Patricio County,TX,48409,H1
78387,San Patricio County,TX,48409,H1
78368,San Patricio County,TX,48409,H1
78390,San Patricio County,TX,48409,H1
78362,San Patricio County,TX,48409,H1
78374,San Patricio County,TX,48409,H1
78335,San Patricio County,TX,48409,H1
78336,San Patricio County,TX,48409,H1
78359,San Patricio County,TX,48409,H1
76832,San Saba County,TX,48411,H1
76872,San Saba County,TX,48411,H1
76877,San Saba County,TX,48411,H1
76871,San Saba County,TX,48411,H1
76936,Schleicher County,TX,48413,H1
79549,Scurry County,TX,48415,H1
79532,Scurry County,TX,48415,H1
79512,Scurry County,TX,48415,H1
79517,Scurry County,TX,48415,H1
79526,Scurry County,TX,48415,H1
79527,Scurry County,TX,48415,H1
79516,Scurry County,TX,48415,H1
79533,Shackelford County,TX,48417,H1
76430,Shackelford County,TX,48417,H1
79504,Shackelford County,TX,48417,H1
76464,Shackelford County,TX,48417,H1
79601,Shackelford County,TX,48417,H1
75935,Shelby County,TX,48419,H1
75974,Shelby County,TX,48419,H1
75975,Shelby County,TX,48419,H1
75973,Shelby County,TX,48419,H1
75954,Shelby County,TX,48419,H1
75643,Shelby County,TX,48419,H1
79084,Sherman County,TX,48421,H1
73960,Sherman County,TX,48421,H1
75790,Smith County,TX,48423,H1
75762,Smith County,TX,48423,H1
75709,Smith County,TX,48423,H1
75750,Smith County,TX,48423,H1
75706,Smith County,TX,48423,H1
75792,Smith County,TX,48423,H1
75710,Smith County,TX,48423,H1
75662,Smith County,TX,48423,H1
75684,Smith County,TX,48423,H1
75701,Smith County,TX,48423,H1
75704,Smith County,TX,48423,H1
75705,Smith County,TX,48423,H1
75771,Smith County,TX,48423,H1
75140,Smith County,TX,48423,H1
75702,Smith County,TX,48423,H1
75647,Smith County,TX,48423,H1
75703,Smith County,TX,48423,H1
75707,Smith County,TX,48423,H1
75773,Smith County,TX,48423,H1
75789,Smith County,TX,48423,H1
75713,Smith County,TX,48423,H1
75799,Smith County,TX,48423,H1
75757,Smith County,TX,48423,H1
75712,Smith County,TX,48423,H1
75711,Smith County,TX,48423,H1
75791,Smith County,TX,48423,H1
75708,Smith County,TX,48423,H1
75798,Smith County,TX,48423,H1
76077,Somervell County,TX,48425,H1
76031,Somervell County,TX,48425,H1
76048,Somervell County,TX,48425,H1
76043,Somervell County,TX,48425,H1
76070,Somervell County,TX,48425,H1
76033,Somervell County,TX,48425,H1
76433,Somervell County,TX,48425,H1
78584,Starr County,TX,48427,H1
78588,Starr County,TX,48427,H1
78582,Starr County,TX,48427,H1
78585,Starr County,TX,48427,H1
78563,Starr County,TX,48427,H1
78591,Starr County,TX,48427,H1
78545,Starr County,TX,48427,H1
78536,Starr County,TX,48427,H1
78547,Starr County,TX,48427,H1
78361,Starr County,TX,48427,H1
78548,Starr County,TX,48427,H1
78595,Starr County,TX,48427,H1
76424,Stephens County,TX,48429,H1
76450,Stephens County,TX,48429,H1
76430,Stephens County,TX,48429,H1
76429,Stephens County,TX,48429,H1
76437,Stephens County,TX,48429,H1
76470,Stephens County,TX,48429,H1
76464,Stephens County,TX,48429,H1
76951,Sterling County,TX,48431,H1
79540,Stonewall County,TX,48433,H1
79502,Stonewall County,TX,48433,H1
76950,Sutton County,TX,48435,H1
76874,Sutton County,TX,48435,H1
79052,Swisher County,TX,48437,H1
79088,Swisher County,TX,48437,H1
79042,Swisher County,TX,48437,H1
79094,Swisher County,TX,48437,H1
76001,Tarrant County,TX,48439,H1
76002,Tarrant County,TX,48439,H1
76107,Tarrant County,TX,48439,H1
76108,Tarrant County,TX,48439,H1
76052,Tarrant County,TX,48439,H1
76096,Tarrant County,TX,48439,H1
76118,Tarrant County,TX,48439,H1
76015,Tarrant County,TX,48439,H1
76185,Tarrant County,TX,48439,H1
76192,Tarrant County,TX,48439,H1
76190,Tarrant County,TX,48439,H1
76101,Tarrant County,TX,48439,H1
76102,Tarrant County,TX,48439,H1
76094,Tarrant County,TX,48439,H1
76177,Tarrant County,TX,48439,H1
76180,Tarrant County,TX,48439,H1
76117,Tarrant County,TX,48439,H1
76162,Tarrant County,TX,48439,H1
76040,Tarrant County,TX,48439,H1
76039,Tarrant County,TX,48439,H1
76244,Tarrant County,TX,48439,H1
76262,Tarrant County,TX,48439,H1
76113,Tarrant County,TX,48439,H1
76147,Tarrant County,TX,48439,H1
76007,Tarrant County,TX,48439,H1
76191,Tarrant County,TX,48439,H1
76199,Tarrant County,TX,48439,H1
75051,Tarrant County,TX,48439,H1
76092,Tarrant County,TX,48439,H1
76104,Tarrant County,TX,48439,H1
76115,Tarrant County,TX,48439,H1
76179,Tarrant County,TX,48439,H1
76119,Tarrant County,TX,48439,H1
76132,Tarrant County,TX,48439,H1
76133,Tarrant County,TX,48439,H1
76140,Tarrant County,TX,48439,H1
76131,Tarrant County,TX,48439,H1
76008,Tarrant County,TX,48439,H1
76163,Tarrant County,TX,48439,H1
76130,Tarrant County,TX,48439,H1
76122,Tarrant County,TX,48439,H1
75052,Tarrant County,TX,48439,H1
76103,Tarrant County,TX,48439,H1
76063,Tarrant County,TX,48439,H1
76106,Tarrant County,TX,48439,H1
76054,Tarrant County,TX,48439,H1
76126,Tarrant County,TX,48439,H1
76135,Tarrant County,TX,48439,H1
76136,Tarrant County,TX,48439,H1
76013,Tarrant County,TX,48439,H1
76021,Tarrant County,TX,48439,H1
76011,Tarrant County,TX,48439,H1
76012,Tarrant County,TX,48439,H1
76020,Tarrant County,TX,48439,H1
75261,Tarrant County,TX,48439,H1
75028,Tarrant County,TX,48439,H1
76019,Tarrant County,TX,48439,H1
76197,Tarrant County,TX,48439,H1
76195,Tarrant County,TX,48439,H1
75050,Tarrant County,TX,48439,H1
76006,Tarrant County,TX,48439,H1
76053,Tarrant County,TX,48439,H1
76105,Tarrant County,TX,48439,H1
76111,Tarrant County,TX,48439,H1
76120,Tarrant County,TX,48439,H1
76161,Tarrant County,TX,48439,H1
76123,Tarrant County,TX,48439,H1
76016,Tarrant County,TX,48439,H1
76017,Tarrant County,TX,48439,H1
76018,Tarrant County,TX,48439,H1
76124,Tarrant County,TX,48439,H1
76196,Tarrant County,TX,48439,H1
76051,Tarrant County,TX,48439,H1
76182,Tarrant County,TX,48439,H1
76137,Tarrant County,TX,48439,H1
76148,Tarrant County,TX,48439,H1
76134,Tarrant County,TX,48439,H1
76164,Tarrant County,TX,48439,H1
76022,Tarrant County,TX,48439,H1
76036,Tarrant County,TX,48439,H1
76010,Tarrant County,TX,48439,H1
76248,Tarrant County,TX,48439,H1
75053,Tarrant County,TX,48439,H1
76003,Tarrant County,TX,48439,H1
76121,Tarrant County,TX,48439,H1
76095,Tarrant County,TX,48439,H1
76071,Tarrant County,TX,48439,H1
76005,Tarrant County,TX,48439,H1
76109,Tarrant County,TX,48439,H1
76110,Tarrant County,TX,48439,H1
76112,Tarrant County,TX,48439,H1
76060,Tarrant County,TX,48439,H1
76116,Tarrant County,TX,48439,H1
76155,Tarrant County,TX,48439,H1
76028,Tarrant County,TX,48439,H1
76014,Tarrant County,TX,48439,H1
75022,Tarrant County,TX,48439,H1
75054,Tarrant County,TX,48439,H1
76193,Tarrant County,TX,48439,H1
76099,Tarrant County,TX,48439,H1
76114,Tarrant County,TX,48439,H1
76034,Tarrant County,TX,48439,H1
76004,Tarrant County,TX,48439,H1
76127,Tarrant County,TX,48439,H1
76129,Tarrant County,TX,48439,H1
79699,Taylor County,TX,48441,H1
79566,Taylor County,TX,48441,H1
79508,Taylor County,TX,48441,H1
79605,Taylor County,TX,48441,H1
79606,Taylor County,TX,48441,H1
79530,Taylor County,TX,48441,H1
79603,Taylor County,TX,48441,H1
79562,Taylor County,TX,48441,H1
79519,Taylor County,TX,48441,H1
79607,Taylor County,TX,48441,H1
79608,Taylor County,TX,48441,H1
79602,Taylor County,TX,48441,H1
79541,Taylor County,TX,48441,H1
79561,Taylor County,TX,48441,H1
79697,Taylor County,TX,48441,H1
79536,Taylor County,TX,48441,H1
79567,Taylor County,TX,48441,H1
79604,Taylor County,TX,48441,H1
79601,Taylor County,TX,48441,H1
79563,Taylor County,TX,48441,H1
79698,Taylor County,TX,48441,H1
78851,Terrell County,TX,48443,H1
79848,Terrell County,TX,48443,H1
79735,Terrell County,TX,48443,H1
79376,Terry County,TX,48445,H1
79373,Terry County,TX,48445,H1
79378,Terry County,TX,48445,H1
79355,Terry County,TX,48445,H1
79359,Terry County,TX,48445,H1
79345,Terry County,TX,48445,H1
79316,Terry County,TX,48445,H1
76372,Throckmorton County,TX,48447,H1
76491,Throckmorton County,TX,48447,H1
76483,Throckmorton County,TX,48447,H1
76430,Throckmorton County,TX,48447,H1
75571,Titus County,TX,48449,H1
75456,Titus County,TX,48449,H1
75686,Titus County,TX,48449,H1
75493,Titus County,TX,48449,H1
75487,Titus County,TX,48449,H1
75455,Titus County,TX,48449,H1
75558,Titus County,TX,48449,H1
76957,Tom Green County,TX,48451,H1
76935,Tom Green County,TX,48451,H1
76955,Tom Green County,TX,48451,H1
76908,Tom Green County,TX,48451,H1
76886,Tom Green County,TX,48451,H1
76905,Tom Green County,TX,48451,H1
76934,Tom Green County,TX,48451,H1
76901,Tom Green County,TX,48451,H1
76904,Tom Green County,TX,48451,H1
76902,Tom Green County,TX,48451,H1
76937,Tom Green County,TX,48451,H1
76939,Tom Green County,TX,48451,H1
76861,Tom Green County,TX,48451,H1
76906,Tom Green County,TX,48451,H1
76903,Tom Green County,TX,48451,H1
76909,Tom Green County,TX,48451,H1
76958,Tom Green County,TX,48451,H1
76940,Tom Green County,TX,48451,H1
78716,Travis County,TX,48453,H1
78669,Travis County,TX,48453,H1
78640,Travis County,TX,48453,H1
78751,Travis County,TX,48453,H1
78757,Travis County,TX,48453,H1
78758,Travis County,TX,48453,H1
78741,Travis County,TX,48453,H1
78750,Travis County,TX,48453,H1
78738,Travis County,TX,48453,H1
78742,Travis County,TX,48453,H1
78713,Travis County,TX,48453,H1
78641,Travis County,TX,48453,H1
78766,Travis County,TX,48453,H1
78729,Travis County,TX,48453,H1
76574,Travis County,TX,48453,H1
78616,Travis County,TX,48453,H1
78774,Travis County,TX,48453,H1
78704,Travis County,TX,48453,H1
78715,Travis County,TX,48453,H1
78664,Travis County,TX,48453,H1
78613,Travis County,TX,48453,H1
78617,Travis County,TX,48453,H1
78620,Travis County,TX,48453,H1
78753,Travis County,TX,48453,H1
78756,Travis County,TX,48453,H1
78752,Travis County,TX,48453,H1
78728,Travis County,TX,48453,H1
78737,Travis County,TX,48453,H1
78768,Travis County,TX,48453,H1
78612,Travis County,TX,48453,H1
78711,Travis County,TX,48453,H1
78645,Travis County,TX,48453,H1
78621,Travis County,TX,48453,H1
78634,Travis County,TX,48453,H1
78739,Travis County,TX,48453,H1
78755,Travis County,TX,48453,H1
78767,Travis County,TX,48453,H1
78725,Travis County,TX,48453,H1
78615,Travis County,TX,48453,H1
78778,Travis County,TX,48453,H1
78701,Travis County,TX,48453,H1
78724,Travis County,TX,48453,H1
78723,Travis County,TX,48453,H1
78745,Travis County,TX,48453,H1
78747,Travis County,TX,48453,H1
78732,Travis County,TX,48453,H1
78733,Travis County,TX,48453,H1
78749,Travis County,TX,48453,H1
78691,Travis County,TX,48453,H1
78654,Travis County,TX,48453,H1
78718,Travis County,TX,48453,H1
78772,Travis County,TX,48453,H1
73301,Travis County,TX,48453,H1
78719,Travis County,TX,48453,H1
78652,Travis County,TX,48453,H1
78610,Travis County,TX,48453,H1
78731,Travis County,TX,48453,H1
78735,Travis County,TX,48453,H1
78763,Travis County,TX,48453,H1
78720,Travis County,TX,48453,H1
78760,Travis County,TX,48453,H1
78642,Travis County,TX,48453,H1
78702,Travis County,TX,48453,H1
78708,Travis County,TX,48453,H1
78754,Travis County,TX,48453,H1
78765,Travis County,TX,48453,H1
78761,Travis County,TX,48453,H1
78714,Travis County,TX,48453,H1
78710,Travis County,TX,48453,H1
78762,Travis County,TX,48453,H1
78799,Travis County,TX,48453,H1
78705,Travis County,TX,48453,H1
78712,Travis County,TX,48453,H1
78727,Travis County,TX,48453,H1
78726,Travis County,TX,48453,H1
78748,Travis County,TX,48453,H1
78734,Travis County,TX,48453,H1
78736,Travis County,TX,48453,H1
78663,Travis County,TX,48453,H1
78779,Travis County,TX,48453,H1
78703,Travis County,TX,48453,H1
78653,Travis County,TX,48453,H1
78660,Travis County,TX,48453,H1
78721,Travis County,TX,48453,H1
78722,Travis County,TX,48453,H1
78759,Travis County,TX,48453,H1
78730,Travis County,TX,48453,H1
78744,Travis County,TX,48453,H1
78746,Travis County,TX,48453,H1
78709,Travis County,TX,48453,H1
78764,Travis County,TX,48453,H1
75847,Trinity County,TX,48455,H1
75862,Trinity County,TX,48455,H1
75834,Trinity County,TX,48455,H1
75856,Trinity County,TX,48455,H1
75845,Trinity County,TX,48455,H1
75926,Trinity County,TX,48455,H1
75865,Trinity County,TX,48455,H1
77664,Tyler County,TX,48457,H1
75942,Tyler County,TX,48457,H1
75936,Tyler County,TX,48457,H1
75938,Tyler County,TX,48457,H1
77660,Tyler County,TX,48457,H1
77616,Tyler County,TX,48457,H1
75990,Tyler County,TX,48457,H1
75979,Tyler County,TX,48457,H1
77624,Tyler County,TX,48457,H1
75683,Upshur County,TX,48459,H1
75494,Upshur County,TX,48459,H1
75604,Upshur County,TX,48459,H1
75755,Upshur County,TX,48459,H1
75765,Upshur County,TX,48459,H1
75645,Upshur County,TX,48459,H1
75640,Upshur County,TX,48459,H1
75693,Upshur County,TX,48459,H1
75686,Upshur County,TX,48459,H1
75451,Upshur County,TX,48459,H1
75647,Upshur County,TX,48459,H1
75644,Upshur County,TX,48459,H1
75605,Upshur County,TX,48459,H1
79755,Upton County,TX,48461,H1
79752,Upton County,TX,48461,H1
79778,Upton County,TX,48461,H1
78870,Uvalde County,TX,48463,H1
78801,Uvalde County,TX,48463,H1
78838,Uvalde County,TX,48463,H1
78802,Uvalde County,TX,48463,H1
78881,Uvalde County,TX,48463,H1
78884,Uvalde County,TX,48463,H1
78833,Uvalde County,TX,48463,H1
78871,Val Verde County,TX,48465,H1
78843,Val Verde County,TX,48465,H1
78840,Val Verde County,TX,48465,H1
78837,Val Verde County,TX,48465,H1
78841,Val Verde County,TX,48465,H1
78842,Val Verde County,TX,48465,H1
78847,Val Verde County,TX,48465,H1
75778,Van Zandt County,TX,48467,H1
75756,Van Zandt County,TX,48467,H1
75147,Van Zandt County,TX,48467,H1
75103,Van Zandt County,TX,48467,H1
75758,Van Zandt County,TX,48467,H1
75790,Van Zandt County,TX,48467,H1
75474,Van Zandt County,TX,48467,H1
75169,Van Zandt County,TX,48467,H1
75752,Van Zandt County,TX,48467,H1
75127,Van Zandt County,TX,48467,H1
75140,Van Zandt County,TX,48467,H1
75124,Van Zandt County,TX,48467,H1
75117,Van Zandt County,TX,48467,H1
75754,Van Zandt County,TX,48467,H1
77901,Victoria County,TX,48469,H1
77904,Victoria County,TX,48469,H1
77902,Victoria County,TX,48469,H1
77973,Victoria County,TX,48469,H1
77905,Victoria County,TX,48469,H1
77977,Victoria County,TX,48469,H1
77979,Victoria County,TX,48469,H1
77903,Victoria County,TX,48469,H1
77995,Victoria County,TX,48469,H1
77968,Victoria County,TX,48469,H1
77951,Victoria County,TX,48469,H1
77988,Victoria County,TX,48469,H1
77976,Victoria County,TX,48469,H1
77974,Victoria County,TX,48469,H1
77320,Walker County,TX,48471,H1
77358,Walker County,TX,48471,H1
77831,Walker County,TX,48471,H1
77342,Walker County,TX,48471,H1
77318,Walker County,TX,48471,H1
77340,Walker County,TX,48471,H1
77341,Walker County,TX,48471,H1
75862,Walker County,TX,48471,H1
75852,Walker County,TX,48471,H1
77873,Walker County,TX,48471,H1
77367,Walker County,TX,48471,H1
77378,Walker County,TX,48471,H1
77334,Walker County,TX,48471,H1
77355,Waller County,TX,48473,H1
77494,Waller County,TX,48473,H1
77446,Waller County,TX,48473,H1
77423,Waller County,TX,48473,H1
77484,Waller County,TX,48473,H1
77868,Waller County,TX,48473,H1
77363,Waller County,TX,48473,H1
77447,Waller County,TX,48473,H1
77466,Waller County,TX,48473,H1
77445,Waller County,TX,48473,H1
77493,Waller County,TX,48473,H1
79777,Ward County,TX,48475,H1
79756,Ward County,TX,48475,H1
79719,Ward County,TX,48475,H1
79788,Ward County,TX,48475,H1
79742,Ward County,TX,48475,H1
77833,Washington County,TX,48477,H1
78932,Washington County,TX,48477,H1
77868,Washington County,TX,48477,H1
77835,Washington County,TX,48477,H1
77834,Washington County,TX,48477,H1
78946,Washington County,TX,48477,H1
77426,Washington County,TX,48477,H1
77880,Washington County,TX,48477,H1
78046,Webb County,TX,48479,H1
78045,Webb County,TX,48479,H1
78042,Webb County,TX,48479,H1
78043,Webb County,TX,48479,H1
78040,Webb County,TX,48479,H1
78044,Webb County,TX,48479,H1
78369,Webb County,TX,48479,H1
78344,Webb County,TX,48479,H1
78041,Webb County,TX,48479,H1
78371,Webb County,TX,48479,H1
77453,Wharton County,TX,48481,H1
77434,Wharton County,TX,48481,H1
77454,Wharton County,TX,48481,H1
77437,Wharton County,TX,48481,H1
77467,Wharton County,TX,48481,H1
77448,Wharton County,TX,48481,H1
77455,Wharton County,TX,48481,H1
77435,Wharton County,TX,48481,H1
77488,Wharton County,TX,48481,H1
77443,Wharton County,TX,48481,H1
77420,Wharton County,TX,48481,H1
77432,Wharton County,TX,48481,H1
77436,Wharton County,TX,48481,H1
79003,Wheeler County,TX,48483,H1
79096,Wheeler County,TX,48483,H1
79057,Wheeler County,TX,48483,H1
79014,Wheeler County,TX,48483,H1
79061,Wheeler County,TX,48483,H1
79011,Wheeler County,TX,48483,H1
79079,Wheeler County,TX,48483,H1
76306,Wichita County,TX,48485,H1
76305,Wichita County,TX,48485,H1
76311,Wichita County,TX,48485,H1
76301,Wichita County,TX,48485,H1
76310,Wichita County,TX,48485,H1
76302,Wichita County,TX,48485,H1
76369,Wichita County,TX,48485,H1
76367,Wichita County,TX,48485,H1
76309,Wichita County,TX,48485,H1
76354,Wichita County,TX,48485,H1
76360,Wichita County,TX,48485,H1
76307,Wichita County,TX,48485,H1
76308,Wichita County,TX,48485,H1
76364,Wilbarger County,TX,48487,H1
76360,Wilbarger County,TX,48487,H1
79225,Wilbarger County,TX,48487,H1
76373,Wilbarger County,TX,48487,H1
76384,Wilbarger County,TX,48487,H1
79247,Wilbarger County,TX,48487,H1
78569,Willacy County,TX,48489,H1
78598,Willacy County,TX,48489,H1
78561,Willacy County,TX,48489,H1
78594,Willacy County,TX,48489,H1
78590,Willacy County,TX,48489,H1
78580,Willacy County,TX,48489,H1
76511,Williamson County,TX,48491,H1
78665,Williamson County,TX,48491,H1
78628,Williamson County,TX,48491,H1
78613,Williamson County,TX,48491,H1
78627,Williamson County,TX,48491,H1
78615,Williamson County,TX,48491,H1
78651,Williamson County,TX,48491,H1
78633,Williamson County,TX,48491,H1
78750,Williamson County,TX,48491,H1
76577,Williamson County,TX,48491,H1
76578,Williamson County,TX,48491,H1
78664,Williamson County,TX,48491,H1
78681,Williamson County,TX,48491,H1
78728,Williamson County,TX,48491,H1
78642,Williamson County,TX,48491,H1
78626,Williamson County,TX,48491,H1
78630,Williamson County,TX,48491,H1
78729,Williamson County,TX,48491,H1
76573,Williamson County,TX,48491,H1
78674,Williamson County,TX,48491,H1
78605,Williamson County,TX,48491,H1
76574,Williamson County,TX,48491,H1
78680,Williamson County,TX,48491,H1
78727,Williamson County,TX,48491,H1
76537,Williamson County,TX,48491,H1
78717,Williamson County,TX,48491,H1
78683,Williamson County,TX,48491,H1
78646,Williamson County,TX,48491,H1
78682,Williamson County,TX,48491,H1
76527,Williamson County,TX,48491,H1
78634,Williamson County,TX,48491,H1
78621,Williamson County,TX,48491,H1
78759,Williamson County,TX,48491,H1
78660,Williamson County,TX,48491,H1
76530,Williamson County,TX,48491,H1
78641,Williamson County,TX,48491,H1
78673,Williamson County,TX,48491,H1
78064,Wilson County,TX,48493,H1
78121,Wilson County,TX,48493,H1
78113,Wilson County,TX,48493,H1
78152,Wilson County,TX,48493,H1
78112,Wilson County,TX,48493,H1
78143,Wilson County,TX,48493,H1
78161,Wilson County,TX,48493,H1
78160,Wilson County,TX,48493,H1
78147,Wilson County,TX,48493,H1
78114,Wilson County,TX,48493,H1
78101,Wilson County,TX,48493,H1
78140,Wilson County,TX,48493,H1
78223,Wilson County,TX,48493,H1
79745,Winkler County,TX,48495,H1
79789,Winkler County,TX,48495,H1
76020,Wise County,TX,48497,H1
76052,Wise County,TX,48497,H1
76023,Wise County,TX,48497,H1
76082,Wise County,TX,48497,H1
76071,Wise County,TX,48497,H1
76487,Wise County,TX,48497,H1
76458,Wise County,TX,48497,H1
76073,Wise County,TX,48497,H1
76246,Wise County,TX,48497,H1
76247,Wise County,TX,48497,H1
76078,Wise County,TX,48497,H1
76426,Wise County,TX,48497,H1
76234,Wise County,TX,48497,H1
76267,Wise County,TX,48497,H1
76259,Wise County,TX,48497,H1
76225,Wise County,TX,48497,H1
76431,Wise County,TX,48497,H1
76270,Wise County,TX,48497,H1
76249,Wise County,TX,48497,H1
75494,Wood County,TX,48499,H1
75431,Wood County,TX,48499,H1
75773,Wood County,TX,48499,H1
75471,Wood County,TX,48499,H1
75497,Wood County,TX,48499,H1
75440,Wood County,TX,48499,H1
75755,Wood County,TX,48499,H1
75451,Wood County,TX,48499,H1
75444,Wood County,TX,48499,H1
75410,Wood County,TX,48499,H1
75783,Wood County,TX,48499,H1
75765,Wood County,TX,48499,H1
75480,Wood County,TX,48499,H1
79323,Yoakum County,TX,48501,H1
79355,Yoakum County,TX,48501,H1
76424,Young County,TX,48503,H1
76372,Young County,TX,48503,H1
76481,Young County,TX,48503,H1
76450,Young County,TX,48503,H1
76374,Young County,TX,48503,H1
76460,Young County,TX,48503,H1
76491,Young County,TX,48503,H1
78067,Zapata County,TX,48505,H1
78076,Zapata County,TX,48505,H1
78361,Zapata County,TX,48505,H1
78584,Zapata County,TX,48505,H1
78564,Zapata County,TX,48505,H1
78872,Zavala County,TX,48507,H1
78829,Zavala County,TX,48507,H1
78839,Zavala County,TX,48507,H1
